content,type
"#2024胡润全球富豪榜发布#【胡润研究院：AI大爆发，一半以上新增财富来自于AI】#钟睒睒连续四年成为中国首富# 《2024家大业大酒·胡润全球富豪榜》共有来自73个国家、2435家公司的3279位十亿美元企业家上榜，高于去年的3112位。十亿美元企业家人数增加5%，总财富增长9%。
1933位财富比去年增加，其中480位新面孔。1346位财富减少，其中278位落榜。另有278位财富保持不变。67%是白手起家，比去年下降3%。33%是继承财富。61%面向C端，39%面向B端。62%提供实体产品，38%提供软件和服务。平均年龄为66岁。
榜单显示，AI大爆发，一半以上新增财富来自于AI。其中，美国增加最多，增加了109位，达到800位；中国减少155位，至814位，仍然位居世界第一。印度以271位排名第三，增加了84位，是美国之外新增十亿美元企业家最多的国家。英国超过德国，以146位排名第四，增加了12位。德国减少4位，至140位。
胡润研究院：AI大爆发，一半以上新增财富来自于AI",财经
"【#中信证券跳空惨跌4%#，此前“硬刚”深交所被启动现场督导】3月25日，A股$中信证券 sh600030$ 跳空跌超4%。消息面上，3月22日深夜，深交所发文宣告对“券商一哥”中信证券启动现场督导。深交所表示，为进一步压实保荐人“看门人”责任，从源头上把好上市入口质量关，深交所决定对联纲光电保荐人中信证券启动现场督导。
深交所公布消息称，联纲光电科技股份有限公司首发上市申请受理后，深交所已发出三轮审核问询及监管函件，要求联纲光电及中介机构就公司治理有效性、财务内控规范性、信息披露真实准确完整性等事项进行核查说明。联纲光电及中介机构近期提交了问询回复，但回复内容不够清晰，所涉问题仍未能予以充分说明。
深交所在第二轮问询函中就联纲光电技术创新性、业务成长性及信息披露质量、业绩下滑风险等十一个问题进行问询。彼时，联纲光电在回应问题三“实控人持股比例较高”时，披露了8家已上市公司上市前持股比例均高于90%的情形。同时，保荐机构中信证券的核查意见与联纲光电回复内容一致，认为联纲光电已建立较为完善的治理结构与内部控制体系，各项内部控制制度健全且能发挥必要的作用。彼时，有市场人士将这一回复解读为联纲光电与中信证券“硬刚”深交所。#中信证券股价大跌# #券商板块大跌#  
中信证券盘中跌4% 此前“硬刚”深交所被启动现场督导",财经
"【#2024胡润全球富豪榜发布#：#钟睒睒连续四年成为中国首富#】3月25日，胡润研究院发布《2024家大业大酒·胡润全球富豪榜》。中国有814位十亿美金企业家，世界第一。其中，中国十亿美金企业家总财富近19万亿元人民币，比去年下降15%。241位的财富比去年增长，其中55位新面孔。新面孔数量居全球第三。千亿级企业家27位，比去年减少9位。
2024胡润全球富豪榜：钟睒睒连续第四次成为中国首富",财经
【#小米SU7在门店开启静态展示##小米SU7实车已到店#】3月25日，小米@雷军 及@卢伟冰 发文称，今起小米SU7在29个城市的60家门店开启静态展示，迎接28号的发布会。#有销售担忧小米SU7卖得太好产能跟不上# ,财经
"【“零彩礼”集体婚礼透出青年新风尚】#彩礼贵是影响结婚的主要原因吗# “‘零彩礼’集体婚礼体现和展示了年轻人简朴、理性、不攀比的婚恋观，能够起到引导作用和示范效果。”在安徽大学社会与政治学院副教授王云飞看来，年轻人愿意参加“零彩礼”集体婚礼，体现了青年对婚礼、彩礼等传统仪式观念的转变，通过这种方式可以引导更多年轻人将移风易俗作为发自内心的自觉行为。
“零彩礼”集体婚礼透出青年新风尚",财经
"【#马斯克四年来第三次成为世界首富# #英伟达黄仁勋财富涨了一倍#】全球增加167位十亿美金企业家，“已知”十亿美金企业家总数达到3279位，AI大爆发，一半以上新增财富来自于AI。美国增加最多，增加了109位，达到800位。中国减少155位，至814位，仍然位居世界第一。印度以271位排名第三，增加了84位，是美国之外新增十亿美金企业家最多的国家。英国超过德国，以146位排名第四，增加了12位。德国减少4位，至140位。
埃隆·马斯克成为世界首富，这是他四年来第三次成为世界首富，财富1.67万亿元人民币，比去年增加了5300亿元，主要得益于特斯拉股价的飙升。亚马逊的杰夫·贝佐斯上升两位至第二，财富增加4800亿元，涨幅57%，达到1.33万亿元人民币。去年排名第一的伯纳德·阿诺特跌至第三，财富减少1900亿元，至1.26万亿元人民币。马克·扎克伯格今年财富增长最多，增加了6500亿元，上升了12位，以1.14万亿元人民币排名第四。得益于甲骨文云业务的增长，拉里·埃里森上升3位至第五，财富增加3200亿元，至1.04万亿元人民币。随着英伟达市值突破两万亿美金，黄仁勋财富涨了一倍，达到3500亿元人民币，总财富增长9%。（胡润百富）",财经
"#彩礼贵是影响结婚的主要原因吗#【调研报告：近九成人的家乡有彩礼习俗】#江西农村彩礼涨到50万元# 彩礼作为我国婚嫁领域的传统习俗，有着深厚的社会文化基础。调研结果显示，86.93%受访者表示其家乡有彩礼习俗。但不同地区的彩礼金额也有所差异，在不含车房的情况下，超半数地区的彩礼金额为5万-15万；5万以内的地区占比18.8%；15万以上的地区占比20.88%。同时，调研结果还显示，天津、江西、上海、黑龙江和福建的彩礼相对较高。
珍爱网发布《2024年Q1单身人群调研报告》：近九成人的家乡有彩礼习俗",财经
"#彩礼贵是影响结婚的主要原因吗#【依“法”治理“天价彩礼”】#江西农村彩礼涨到50万元# 长期以来，扭曲的“彩礼观”，给不少家庭及渴望步入婚姻殿堂的年轻人带来不小经济压力，有人将彩礼视为衡量爱情和婚姻的“筹码”，有的地方形成明码标价的“行情”，以情感为纽带的婚姻异化为“一手交钱一手交人”的交易，个别家庭“因婚致贫”。依法治理，才能为彩礼“降温”、为爱“减负”。
依“法”治理“天价彩礼”",财经
"#彩礼贵是影响结婚的主要原因吗#【天价彩礼太夸张，她决定“试婚”：只要12万元，结婚满一年后再收】#江西农村彩礼涨到50万元# 余斐和吕易辰都是江西乐平人。在他们的印象中，“江西高彩礼”新闻层出不穷，乐平市的彩礼更是出了名的高。坊间流传着各类顺口溜，譬如“农村到处是穷汉，讨个媳妇真困难。父母围着农田转，只够人家金耳环”。虽有夸张手法，却也并非空穴来风。
面对高额彩礼的风俗，余斐同样想要改变。但她采用了另一种方式，她决定与吕易辰“试婚”。余斐直言，“我和吕易辰都三十几岁了，只想找个伴好好过日子。结婚前，我去了吕易辰家里，跟他说彩礼只要12万（元）就好。我们先过日子，互相试试看，如果合适，他再把彩礼给我。”
天价彩礼太夸张，她决定“试婚”：只要12万元，结婚满一年后再收",财经
"#江西农村彩礼涨到50万元#【彩礼应当回归“礼”的本质】彩礼问题一直是社会关注热点。最高人民法院工作报告提出，依法遏制高额彩礼，让婚姻始于爱，让彩礼归于“礼”。彩礼，这一中国传统文化中的礼仪，原本承载着男方对女方家庭的尊重和感谢，然而，近年来，一些地方的彩礼数额持续走高，形成了攀比之风，甚至有些人借彩礼之名行诈骗之实，严重损害了彩礼给付方的合法权益。#彩礼贵是影响结婚的主要原因吗# 
彩礼应当回归“礼”的本质",财经
"#江西农村彩礼涨到50万元#【小调查：你觉得#彩礼贵是影响结婚的主要原因吗#？】“我从二十四五岁开始相亲，现在三十出头了，还没找到合适的对象结婚。不是不想结，实在是结婚的费用太高了！”来自江西农村的程为（化名）近日接受《法治日报》记者采访时感叹道，这些年，其所在农村地区仅结婚要的彩礼就从30万元左右涨到了50万元左右，“越想攒钱结婚，结婚‘花销’却越来越高，越来越结不起了”。 
 
网页链接",财经
"#江西农村彩礼涨到50万元#【彩礼越来越高、要求县城买房买车，部分农村男青年婚配难怎解？】#彩礼贵是影响结婚的主要原因吗# 近日，华中师范大学中国农村研究院发布涉农村大龄男青年婚配难的调研报告。报告显示，近年来，部分农村大龄男青年婚配难题愈演愈烈，对当地农村家庭建设和基层社会稳定均产生明显冲击。
在调研的119个样本村庄中，有51个村的村干部反映当地存在较为严重的大龄男青年婚配难题，占比42.9%，其中，东、中、西部地区分别占比38.6%、50.1%和40.3%；在1785个农户中，有825个受访农户认为当地农村大龄男青年婚配难题较为严重，占比46.2%，其中，东、中、西部分别占比38.6%、54.8%和43.2%。
彩礼越来越高、要求县城买房买车，部分农村男青年婚配难怎解",财经
【百度美股盘前涨超6%，报道称苹果讨论使用百度的人工智能技术】 百度美股盘前涨超6%，报道称，苹果在中国寻找本土生成式AI提供方。苹果讨论在中国的设备上使用百度的人工智能技术。苹果与百度的对话仍处于探索阶段。#苹果与百度就人工智能进行谈判# #苹果在中国寻找本土生成式AI提供方# ,财经
