content,type
"#王曼昱3比1田志希##王曼昱晋级女单4强##WTT仁川冠军赛2024#女单1/4决赛，王曼昱3比1战胜田志希晋级4强，半决赛将对阵陈梦！四局比分为11-7、14-16、11-8、11-7 
咪咕体育的微博视频
 ",体育
"#山东泰山遭遇伤病困扰# 山东泰山赛前新闻发布会，崔康熙表示：“间歇期伤员仅有廖力生回归，贾德松确定还需恢复一段时间。李源一国家队回归后出现伤病，短期内不能上场。这场比赛费南多、高准翼停赛也将让球队十分困难。”#山东泰山vs上海申花# 
咪咕体育的微博视频
 ",体育
#中国三人男篮不敌伊朗# 2024#三人篮球亚洲杯#，由卢鹏程、吴星锐、颜鹏、朱渊博组成的中国男队以13-15不敌伊朗队，下一场比赛中国男队将于18:55迎战东道主新加坡队 ,体育
"#孙颖莎3比2早田希娜##孙颖莎女单进4强# #WTT仁川冠军赛2024#女单1/4决赛，@孙颖莎 3-2战胜老对手早田希娜晋级4强，半决赛对阵王艺迪！五局比分为9-11、11-5、9-11、11-6、11-6  
咪咕体育的微博视频
 ",体育
#世预赛朝鲜判负# 日本足协发布公告称，FIFA 纪律委员会宣布此前被取消的朝鲜vs日本的世预赛，直接判日本3-0获胜。朝鲜原本应在3月26日在主场对阵日本。但因为担心日本正流行的“烈性溶血性链球菌传染病”的输入，朝鲜放弃在平壤举办比赛。#日本世预赛不战而胜# ,体育
"#孙颖莎四两拨千斤# WTT仁川冠军赛，#孙颖莎vs早田希娜# 的比赛中，孙颖莎面对回旋球巧妙处理，四两拨千斤，早田希娜救球失败，无奈苦笑。
孙颖莎
 
咪咕体育的微博视频
 ",体育
"#马龙3比1林昀儒# WTT仁川冠军赛男单1/4决赛，马龙3-1战胜林昀儒，晋级4强，半决赛对阵梁靖崑。本场比赛四局比分分别是：6-11、14-12、11-7、11-7。马龙第一局不敌对手，但后面三局马龙状态越来越好，连下三局拿下比赛。#马龙男单进4强#马龙
 
咪咕体育的微博视频
 ",体育
#沧州外援奥斯卡乐意被归化#  《北京青年报》透露，24岁的沧州外援奥斯卡已经表态乐意被归化。目前，奥斯卡的归化条件已经满足，但沧州雄狮俱乐部的财力一直吃紧。如果奥斯卡本人以大幅度涨薪为归化条件，沧州雄狮恐难满足。 ,体育
"#樊振东3比1张本智和# WTT仁川冠军赛男单1/4决赛，樊振东3-1战胜张本智和，晋级四强，半决赛对阵雨果-卡尔德拉诺。本场比赛四局比分分别是：14-12、11-5、3-11、11-8。第一局比赛尤为胶着，樊振东化解了张本智和两个局点并最终取胜。 #樊振东男单进4强# 
樊振东
 
咪咕体育的微博视频
 ",体育
"#乔尔杰维奇想对中国男篮说的话# 关于CBA，乔帅建议：让更多的外籍球员来中国打球，这样球员的水平才能提高。还要建立统一的金字塔式的球员培养体系，每个年龄段都要贯彻一样的规则，一样的进攻、防守原则，要按照具体的方向去培养球员、射手等。#乔尔杰维奇想对中国男篮说的话#央视体育的微博视频
 ",体育
"#陈梦3比2斯佐科斯# WTT仁川冠军赛女单1/4决赛，陈梦3-2惊险战胜斯佐科斯，晋级四强。半决赛对阵王曼昱vs田志希的胜者。本场比赛五局比分分别是：11-2、7-11、11-2、4-11、11-9#陈梦女单进4强##陈梦复仇成功#陈梦
 
咪咕体育的微博视频
 ",体育
"#中超联赛# 山东泰山队国脚前锋陈蒲在社媒晒出训练中的停球打门视频。评论区中，有球迷认为陈蒲停球过远，如果是实战则没有什么机会打门。陈蒲回应：“说停球的你们猜猜地上那个框是干嘛用的。”
足球故事的微博视频
 ",体育
"#仁川赛王艺迪晋级四强# WTT仁川冠军赛首场女单1/4决赛，#王艺迪3比0波尔卡诺娃# ，轻松取胜晋级四强。半决赛对阵孙颖莎vs早田希娜的胜者。三局比分分别为：11-4、11-9、11-4。
王艺迪
 
咪咕体育的微博视频
 ",体育
"#梁靖崑3比2高茨# WTT仁川冠军赛男单1/4决赛，梁靖崑3-2逆转西蒙·高茨晋级4强，半决赛对阵马龙vs林昀儒之间的胜者。这场比赛五局比分分别是：14-16、8-11、13-11、16-14、11-5。梁靖崑让二追三，实现大逆转！#梁靖崑绝境大逆转##梁靖崑让2追3#梁靖崑
 
咪咕体育的微博视频
 ",体育
"#乔尔杰维奇想对中国男篮说的话# 总台评论员@于嘉 对话中国男篮主帅乔尔杰维奇。对于中国男篮的困境，乔帅提出哪些解决方案？乔帅坦言，易建联是中国最后一个超强球员，下一个易建联何时才能出现？一起听听乔尔杰维奇的看法！#过去的夏天# 
央视体育的微博视频
 ",体育
"#退钱哥回应应聘足球社会监督员# 中国足协发布公告，要招聘足球社会监督员。退钱哥@何胜0423 第一时间发博称有意应聘。如今他解释了自己的决定：看到了很多网友的留言，无论是好的还是坏的，他通通接受，如果能够入选，一定不忘初心，尽心尽力。
西部决策的微博视频
 ",体育
"#雨果3比0F勒布伦# WTT仁川冠军赛首场男单1/4决赛，@雨果·卡尔德拉诺 3-0战胜费利克斯-勒布伦，率先晋级四强，三局比分分别是：11-9、11-8、11-5。接下来，中国选手将陆续出战！#雨果晋级四强# 
咪咕体育的微博视频
 ",体育
"#快船战胜魔术# NBA常规赛，快船100-97战胜魔术，哈登出战36分钟， 拿到11分8篮板4助攻4抢断。本场过后，快船战绩46胜27负，排名仍在西部第4，与鹈鹕胜场差再次来到1个。#伦纳德29分# 
快船
 
NBA的微博视频
 ",体育
"#勇士战胜黄蜂# NBA常规赛，勇士客场115-97大胜黄蜂，库里今日表现出色，他首发出战32分钟，拿下23分1篮板4助攻1抢断，正负值+13领跑全队。勇士战绩来到39胜34负，湖人来到41胜33负，勇士和湖人的胜场差从2.5场缩小至1.5场。#勇士三连胜##库里23分#勇士
 
NBA的微博视频
 ",体育
"#步行者终结湖人五连胜# NBA常规赛，湖人90-109不敌步行者。詹姆斯出战34分钟，得到了16分10篮板8助攻的准三双，正负值-13。戴维斯出战37分半，投篮17中9，三分球1中0，罚球7中6，拿到24分15篮板3助攻#浓眉24分15篮板##詹姆斯16分#NBA
 
NBA的微博视频
 ",体育
"#李铁曾期待50岁退休# @凤凰网体育 发表文章《熟人眼里的李铁》，一位曾跟李铁跑步的朋友表示：“他说希望50岁退休，因为从小离开父母，跟妻子也聚少离多。”李铁曾半开玩笑说：“我要赚很多很多钱，才能更好地做公益和青训，才能在50岁退休。”#熟人眼里的李铁# 
沸点视频的微博视频
 ",体育
"#詹眉合体出战# NBA常规赛，湖人客场挑战步行者，詹姆斯与安东尼-戴维斯今日比赛均首发出战。第四节还剩9分钟时，詹姆斯拿到14分，浓眉拿到22分，湖人81-90步行者，暂时落后。#湖人vs步行者#NBA的微博视频
 ",体育
"#仁川赛国乒选手全部进入8强# WTT仁川冠军赛，国乒3名男选手和4名女选手全部战胜各自对手，顺利晋级仁川赛八强。今日将进行男女单1/4决赛和半决赛，赛程如下：
10:00 F勒布伦vs雨果-卡尔德拉诺
10:35 梁靖崑vs西蒙·高茨
11:10 王艺迪vs波尔卡诺娃
11:45 陈梦vs斯佐科斯
12:20 樊振东vs张本智和
12:55 马龙vs林昀儒
13:30 孙颖莎vs早田希娜
14:05 王曼昱vs田志希
孙颖莎",体育
"#2024欧洲杯# 德国《转会市场》列法国、德国、葡萄牙、英格兰锋线三叉戟及身价：欧元。大伙儿觉得谁家最强？
法国：姆巴佩（1.8亿）、图拉姆（6000万）、登贝莱（6000万）
德国：维尔茨（1.1亿）、哈弗茨（6000万）、穆西亚拉（1.1亿）
葡萄牙：莱奥（9000万）、C罗（1500万）、B席（8000万）
英格兰：福登（1.3亿）、凯恩（1.1亿）、萨卡（1.3亿）",体育
"#曝利物浦将邀请阿莫林执教# 《每日电讯报》报道，在哈维-阿隆索确认不会接替克洛普后，利物浦可能支付1500万欧邀请阿莫林执教。阿莫林在葡萄牙体育的执教成绩相当不错，连续三年赢得了葡萄牙国内杯赛，他还会说英语，这也是加分项。此前，克洛普已经确认，本赛季结束后将从利物浦离任。
利物浦
 ",体育
"#辛纳横扫梅德韦杰夫##ATP1000# 迈阿密大师赛男单半决赛结束了一场焦点大战，世界第3的辛纳2-0轻松击败了世界第四的梅德韦杰夫，两局比分为：6-1、6-2，辛纳强势晋级决赛。他的决赛对手是兹维列夫和迪米特洛夫之间的胜者。
咪咕体育的微博视频
 ",体育
#吴艳妮说感谢批评者# @吴艳妮Jennie ：一个月四次PB，这个室内赛季比较圆满，接下来转战室外赛季，希望让PB成为习惯。感谢所有的支持者和批评者，感谢所有的队友们和对手们，咱们下一场见，一起砥砺前行。#吴艳妮一个月4刷PB# ,体育
"#王岚嵚绝杀山西男篮# #同曦男篮战胜山西男篮# ！@王岚嵚___ 17中11砍25+5，最后时刻高难度突破挑篮准绝杀！
CBA最前沿的微博视频
 ",体育
"#王曼昱3比0郑怡静##WTT仁川冠军赛2024# 女单第二轮，王曼昱vs郑怡静。王曼昱抵挡住郑怡静的冲击，最终以3比0（11-7、12-10、11-6）战胜中国台北的郑怡静晋级八强。  
咪咕体育的微博视频
 ",体育
"#深圳新鹏城中超首分##奥斯卡绝平##深圳新鹏城2比2沧州雄狮# 中超第3轮，深圳新鹏城主场2比2遭沧州雄狮绝平；埃韦尔点射；埃杜加西亚扳平，张卫点射反超；奥斯卡补时读秒绝平！
咪咕体育的微博视频
 ",体育
"#广东男篮53分战胜广厦##广东男篮10连胜# 广东男篮首节建立20+领先优势，最终主场131-78大胜广厦男篮。本场过后，广东男篮锁定积分榜前四，季后赛首轮轮空。
咪咕篮球的微博视频
 ",体育
在对阵霍芬海姆的赛前发布会上，哈维·阿隆索亲自确定了自己的未来：我与勒沃库森进行了友好会谈，我告诉他们我将继续留在球队。在就我的未来进行了多次会谈后，我利用休息时间进行了思考并做出了决定。对我来说，这里就是我的归宿。@拜耳勒沃库森 ,体育
"#广东男篮半场领先广厦38分# #广东男篮梦幻开局# 广东男篮半场73-35领先广厦，第一节广东就打出43-17的梦幻开局，第二节又来了个30-18，将比分扩大定格在了38分！
从数据上来看，广东男篮全队投出了71.4%的超高命中率，42投30中。恐怖啊…… 
咪咕篮球的微博视频
 ",体育
"#深圳新鹏城半场2比1沧州雄狮# 中超第3轮，深圳新鹏城主场迎战沧州雄狮，奥塔博尔射门造王峤手球，埃韦尔点射破门；埃杜加西亚补射打进深圳新鹏城中超首球，补时阶段张卫帮助新鹏城完成反超，深圳主场2比1领先进入半场！
咪咕体育的微博视频
 ",体育
"#陈梦3比0张本美和##仁川赛陈梦晋级8强# WTT仁川冠军赛单打1/8，陈梦以3-0（11-5/11-7/11-8）张本美和，顺利晋级女单8强！
陈梦
 
自律0216的微博视频
 ",体育
"#吴艳妮8秒06##吴艳妮一个月4刷PB##2024年全国室内田径锦标赛# 女子60米栏决赛，@吴艳妮Jennie 8秒06再度刷新个人最好成绩夺得冠军。陈银凤、陈佳敏分获二三名！
猫狗体育Pro的微博视频
 ",体育
"#深圳新鹏城中超首球# 第24分钟，利用对方后卫门将的失误，埃杜-加西亚门前找到机会得分，深圳新鹏城打入升入中超后的首球，场上比分1比1！#深圳新鹏城vs沧州雄狮# 
网页链接
 ",体育
"#街球霸王取消范成林李文豪比赛资格# #街球霸王判罚争议# @街球霸王 ：3月28日浙江SC电击vs浙江闪电虎鲸的比赛期间，浙江SC电击队35号球员范成林7号球员李文豪因不满裁判判罚，从而扰乱赛场秩序，致使比赛中断约20分钟，造成恶劣影响。现给予浙江二人取消街球霸王预选赛参赛资格的处理。
篮球厂SG的微博视频",体育
"#埃韦尔点球破门# 第9分钟，王峤禁区内手球送点，埃韦尔主罚命中，沧州客场1比0领先！#深圳新鹏城vs沧州雄狮# 
网页链接
 ",体育
"#黄荣奇停赛两场罚款15万#  昨晚#上海男篮vs新疆男篮# 比赛，黄荣奇防守布莱德索，失位后绊倒对手，被吹罚违体犯规。
CBA官方今日宣布，黄荣奇禁赛两场、罚款15万，主教练邱彪负有管理责任，罚款1万。
咪咕篮球的微博视频
 ",体育
"#海港主帅大赞球员世预赛表现# 中超联赛回归！海港主帅在发布会上表示：“非常自豪俱乐部球员为国出战，希望他们回到俱乐部能继续为球队作出贡献！” 明日中超#上海海港vs河南队# 比赛，期待双方的表现！
咪咕体育的微博视频
 ",体育
"#田志希3比2伊藤美诚##伊藤美诚无缘仁川赛8强# WTT仁川冠军赛单打1/8决赛，田志希3比2（11-9/4-11/6-11/11-8/11-6）战胜伊藤美诚晋级女单8强，伊藤美诚无缘晋级下一轮，田志希激动落泪！ 
咪咕体育的微博视频
 ",体育
"#深圳新鹏城vs沧州雄狮首发# 出炉！国家队比赛日结束，联赛回归啦！第3轮先赛一场的比赛是：#深圳新鹏城vs沧州雄狮#  
深圳新鹏城首发：13-彭鹏、2-张卫、4-王峤、15-于睿、20-杜加利奇（F）、6-林创益、11-埃杜-加西亚（F）、21-南松、28-张煜东、33-朱宝杰、7-蒂亚戈（F）
沧州雄狮首发：14-邵镤亮、3-苏祖（F）、23-历鸿、8-赵英杰、15-王鹏、16-郑凯木、19-朱可夫（F）、9-埃韦尔（F）、10-奥斯卡（F）、17-文达、31-所罗门-奥塔博尔（F）",体育
"#三人女篮亚洲杯两连胜# #三人篮球亚洲杯# 2024年FIBA三人篮球亚洲杯女子小组赛，中国三人女篮20-12战胜新加坡，收获两连胜并锁定小组第一！
FIBA3x3的微博视频
 ",体育
"#2688w路特斯EVIJA中国首试# 在路特斯76周年的LOTUS DAY上，F1传奇车手简森·巴顿驾驶EVIJA Fittipaldi限量版开启中国首试，重现路特斯“F1黑金王朝”的传奇，唤醒现场用户驾驶本能。#公路F1# 
巴顿是2009年的F1世界冠军，尽管已从F1退役多年，但他一直与路特斯保持着密切联系，他本人曾多次在赛道上试驾路特斯不同款车型刷圈速，还与路特斯一起组建过Extreme E极限电动越野系列赛车队，去年他官宣加盟路特斯驾控学院，今年他更是驾驶价值2688W的EVIJA Fittipaldi限量版中国首试。
传承76年赛道基因，LOTUS将F1黑科技带入公路场景，让公路驾驶也能有驰骋赛道一样的纯粹驾趣。驾驶路特斯，就是你离F1最近的时刻。纯电超跑旗舰EVIJA是路特斯迈入电气化标志性的产品，是路特斯转型电动化的首款杰作，是路特斯的精神图腾。
路特斯汽车的微博视频",体育
