content,type
"#胡歌打电话给三十年后的自己##胡歌问自己三十年后做岳父了吗# 28日，@胡歌 在《2024电视剧品质盛典》上打了一通给三十年后的自己的电话：“你做岳父了没有？你在你女儿的婚礼上是不是哭成狗了？”又好笑又好哭的一个问题，三十年后最关心的不是自己而是女儿，原来胡歌也是女儿奴呀！
 
新浪娱乐的微博视频",娱乐
"#金泰妍回归不打歌的原因##金泰妍女王发言# 近日，金泰妍在节目中回应这次回归没有打歌的原因：“打歌的体系我不太满意”，“凌晨还要唱歌，是不是有点太没关怀了”，解释称既然不能呈现更好的舞台，不如制作其他更好的东西给大家看。银赫在一旁鼓掌同意：“好了现在一起下班吧。”(翻译cr.logo) 
新浪娱乐的微博视频",娱乐
"#阿乐今日问#：#超治愈的带娃综艺#，你最喜欢哪一部？ 
 
网页链接
 ",娱乐
#汪小菲晒钻戒宣布求婚成功##汪小菲官宣求婚成功# 28日，@汪小菲 在朋友圈宣布自己求婚成功：“我的老婆来自台北，今天接受了我的求婚。我还是一样爱台湾，我更爱马筱梅。谢谢大家祝福。” ,娱乐
"#刘昊然大鹏朱亚文收到宫崎骏to签##大鹏说宫崎骏爷爷是i人# 28日，#宫崎骏新片中国首映礼#上@大鹏董成鹏 说觉得宫崎骏是i人，铃木敏夫是e人，还让帮忙翻译“i人是e人最好的玩具”给铃木爷爷听，铃木听完也大笑。@朱亚文 大鹏、@刘昊然turbo 还收到了从日本带来的宫崎骏亲签，一时不知道该羡慕谁！
 ",娱乐
"#王子异怼脸生图##王子异过年被催婚#@王子异 带着新EP《1996》回来啦！五刷新浪早已轻车熟路，带着新浪的同事们公开冥想摸鱼66秒，还贴心给同事们开专属按摩服务，近距离看状态比上次更好了，老朋友新气象！被问到过年回家被催婚如何应对，王子异直言：“得考虑考虑了，今天就在新浪找一个吧！”
关注@新浪娱乐 并带前两个话题转发微博，热转第一将获得王子异签名照一张，4月3日开奖。（ps：职业抽奖号将被取消资格） 
新浪娱乐的微博视频",娱乐
"#作家马识途逝世##110岁作家马识途因病去世# 28日，革命家、作家、书法家马识途因病医治无效去世，享年110岁。马识途生前曾著有《夜谭十记》《清江壮歌》《沧桑十年》《在地下》等作品，其中《夜谭十记》中的《盗官记》还被改编成电影《让子弹飞》。
 ",娱乐
"#陈建斌听到朕emo了的反应##陈建斌当面听到自己的新单曲# 28日，陈建斌@八家户村 在活动中听到和自己声音相似的自媒体博主当面玩梗：“苔花，目莲，朕emo啦！我想说我会爱你多一点点，一起去看《草木人间》。”能不能dream一个唱“朕能不能睡中间”
（视频cr网络） 
新浪娱乐的微博视频
 ",娱乐
"#金智媛学金秀贤说话##金智媛模仿金秀贤语气# 继@金秀贤 在剧里模仿@金智媛_geewonii 撒娇之后，智媛也当面模仿起金秀贤的说话语气，连手势都是100%神同步。好好好，你们小情侣这么玩是吧。
 
新浪娱乐的微博视频
 ",娱乐
#李雅凛恢复意识##李雅凛回应男友诈骗传言# 28日，据韩媒，韩国歌手李雅凛试图自杀并经过一天抢救后，在社交平台回复网友留称其目前“意识恢复得很好”，还就#李雅凛现男友疑曾诈骗粉丝3千万#作出回应：“意识恢复后就看到这些，真是太神奇了。我要以散布虚假事实罪起诉。” ,娱乐
#品质盛典男女明星红毯造型# 28日，#电视剧品质盛典红毯#举办。《繁花》剧组@胡歌@唐嫣@辛芷蕾 等携手亮相，《漫长的季节》剧组@范伟 等出席，《南来北往》@白敬亭 @金晨 红毯热聊，做东北二人转pose，《我要逆风去》@龚俊Simon@钟楚曦 同框养眼；《在暴雪时分》@吴磊LEO @王星越 帅气逼人，电影《草木人间》剧组@蒋勤勤 陈建斌@八家户村 牵手走红毯，@李一桐Q  把一千根羽毛穿在身上，@张雨绮 红裙气场十足，@白宇WHITE 西装绅士帅气，@关晓彤 抹胸浪花裙气质优雅，@李沁@董洁@王丽坤@林允Jelly@颖儿Yinger@深情的高伟光 等也出席红毯。你最爱谁的造型？,娱乐
"#阿乐辣评bot# X #吴磊勾的不是手是我的心#都给我看！@吴磊LEO 在电视剧品质盛典红毯上勾手歪嘴笑这5秒！网友辣评：“吴磊勾的不是手是我的心
” ",娱乐
#TVB戏剧总监刘家豪宣布退休# 据港媒，TVB戏剧总监刘家豪宣布七月退休，他表示虽然有不舍，但也很想陪双胞胎孙子玩耍，也很期待和太太的退休生活。据悉，刘家豪与太太梅小青并称为香港电视圈的“神雕侠侣”，刘家豪监制的代表作有《溏心风暴》系列、《谈情说案》《护花危情》等。他曾捧红周星驰、吴孟达等，@陳豪Moses@楊怡TaviaYeung是楊茜堯@林峯@Linda鍾嘉欣@黎耀祥Wayne@黄宗泽 等是他的御用演员。 ,娱乐
"【9-17时要闻回顾】
香港歌手黎明诗去世 代表作《停不了的爱》
网页链接#杜华卸任乐华娱乐法定代表人职务# 
网页链接
林保怡回应提名金像奖
网页链接#李雅凛现男友疑曾诈骗粉丝3千万# 
网页链接
 #刘昊然大鹏朱亚文收到宫崎骏to签#网页链接
 ",娱乐
"#阿乐留声机# “是谁的叹息，那沉重的呼吸，我要如何去揣测呢，你的一声叹息，虽然无法理解那深层之意，但没关系，我来给你拥抱，真的辛苦了。”——《叹息/BREATHE》李遐怡#李遐怡离开AOMG# 
新浪娱乐的微博视频
 ",娱乐
"#李雪琴曾以王一通电影为灵感写诗# @我是李雪琴啊 曾在节目里以@野生导演王一通 主演的《宇宙探索编辑部》为灵感写诗：“里面有一个主角他永远头上戴一个锅”，“锅可以接收信号也可以阻挡信号，欠我的答案，没有人知道。”啊啊啊好甜，#感觉这两人日常会给对方写诗#！#李雪琴王一通好配# 
新浪娱乐的微博视频",娱乐
#第十四届北影节天坛奖评委会阵容# 28日，第十四届北京国际电影节召开新闻发布会，公布#北京电影节主视觉海报#、“天坛奖”评委会阵容以及入围影片。塞尔维亚著名导演埃米尔·库斯图里卡担任评委会主席，澳大利亚电影声音设计师大卫·怀特、演员@费翔 、奥地利导演杰茜卡·豪丝娜、巴西导演卡洛斯·沙尔丹哈、演员@演员马丽 、演员@朱一龙 任评委。入围影片包括《走走停停》《朝云暮雨》《穿过月亮的旅行》等。,娱乐
#洪金宝获金像奖终身成就奖# 28日，第四十二届香港电影金像奖公布终身成就奖由洪金宝获得。据悉，洪金宝曾两获（第2届、第8届）香港电影金像奖最佳男主角荣誉，还多次获得金像奖最佳动作设计奖。 ,娱乐
"#李雪琴 王一通##李雪琴男友疑似是王一通# 28日，#李雪琴恋情#曝光，被拍到和男友牵手逛街，男友还背着李雪琴在大街上跑，画面甜蜜。随后，有网友发现男方疑似是《宇宙探索编辑部》编剧兼主演王一通，两人主演的电影《大西洋底来的人》在上个月开机。#阿乐今日问# ：对此你想说？ 
 
网页链接
 ",娱乐
"#刘学义说老来得粉安分守己##刘学义回应演了八年配角# @Mr_刘学义 做客《#内娱活人请答卡#》啦！回应演了八年配角，他说拍戏不是为了要拍男一号，最重要的是角色让自己有创作欲望，过去没有遗憾；对于“被捧太晚”的说法，他谦虚称“我觉得就是顺其自然，到了什么位置就做什么样的事”；回应老来得粉，他说自己就想好好地拍戏。还有关于流量，关于中偶争议，关于转型，关于恶评……来看看他都怎么说↓
关注@新浪娱乐 并带前两个话题转发微博，热转第一将获得刘学义签名照一张，4月3日开奖。（ps：职业抽奖号将被取消资格）文章戳：
被捧太晚？他这么说
 
娱理的微博视频",娱乐
#杰尼斯除喜多川外2名员工性侵未成年艺人# 据日媒，SMILE-UP.（原杰尼斯事务所）社长东山纪之接受BBC专访透露，经社内调查，确认还有两名员工对未成年艺人进行了性侵，两人均在世。SMILE-UP.没有向警方提供线索，“从法律上考虑，我认为我们没有这个权利，如果当事者提起诉讼，我们会全力配合。” ,娱乐
"#李斯丹妮回应女alpha##李斯丹妮为粉丝画演唱会妆容# @小苒的游乐场 ✖ @李斯丹妮 “新作见面会”正片解锁啦！在线“剧透”演唱会理想妆容，在给粉丝化妆时紧张到左右脸不分的她，究竟最终妆效如何？ 来到“媒体发布会”环节，她如何回应女alpha称呼？怎么看待微博常见的#难听#热搜？听说《Trouble Maker》舞台也计划安排上了？更多精彩内容，戳视频get！
关注@新浪娱乐 并带前两个话题转发微博，热转第一将获得李斯丹妮签名照一张，4月3日开奖。（ps：职业抽奖号将被取消资格）
小苒的游乐场的微博视频
 ",娱乐
"【午间娱乐播报】
曝#李雪琴恋情# 和男子挽手逛街
网页链接#小甜甜张可昀回应分手#网页链接
制片人辟谣刘亦菲加盟梁朝伟新片
网页链接#杨谨华 在床上怎么可以乘风破浪#网页链接
胡一天张婧仪《惜花芷》定档4月2日
网页链接
 ",娱乐
#午间话题# 《爸爸去哪儿》《爸爸回来了》《妈妈是超人》《想想办法吧爸爸》《放开我北鼻》《爸爸当家》《新生日记》《超人回来了》《爸爸！我们去哪儿？》《hello baby》……#超治愈的带娃综艺#，你看了哪一档？ ,娱乐
#胡夏工作室回应##胡夏方否认有孩子# 28日，八卦媒体爆料#胡夏 孩子#，胡夏父母多次被拍到接送两个孩子画面，且孩子已经六七岁，引发热议。刚刚，@胡夏工作室 发文辟谣：“假！  ” ,娱乐
#胡夏父母五年间与两个小孩互动亲密##胡夏 孩子#？28日，八卦媒体爆料胡夏疑似有两个孩子， 胡夏父母多次被拍到接送两个孩子画面，且孩子已经六七岁了。据称，2020年8月，八卦媒体拍到胡夏车内坐着一个扎马尾的女性和一个小男孩；2023年，胡夏妈妈被拍到接一个小女孩，女孩还喊胡夏爸爸：“爷爷开门”；此后还被拍到胡夏爸妈接这两个小孩回家中别墅。你觉得锤吗？（内容来源：@推理君江小宴 ）,娱乐
"都来听#Justin Bieber喝醉状况下演唱Stay#，太太太太太太好听了，#这就是老天追着喂饭吧#！#阿乐i舞台# 
新浪娱乐的微博视频
 ",娱乐
#奔跑吧路透##奔跑吧12全员新中式穿搭# 28日，《奔跑吧12》在南宁开录，兄弟团成员@李晨 @郑恺 @沙溢 @白鹿my  @卡布叻_周深  @范丞丞Adam0616  @宋雨琦_G-I-DLE  @时代少年团-张真源 和飞行嘉宾@刘涛tamia @杨天真本真 身穿新中式服装亮相，好养眼呀！#小浪路透社# ,娱乐
#吴宗宪女儿咖啡店被打砸##男子砸吴宗宪女儿咖啡店原因# 据台媒，吴宗宪女儿吴姗儒经营的咖啡店日前遭到两名陌生男子持球棒砸店。警方于28日凌晨逮捕嫌犯，两人称是因不满吴宗宪的主持风格才砸店。不过，警方认为这只是推托之词，详细犯案动机仍待厘清。 ,娱乐
"#新浪娱乐换头像了#？ 你想让谁的神图占领@新浪娱乐 头像？
第八组：@卡布叻_周深、@张韶涵、@曾舜晞Joseph、@张晚意、@张远Bird、@周也yeah、@郑云龙DL、@张艺兴、@THEO-朱正廷、@TF家族-朱志鑫、@时代少年团-张真源、@TF家族-张泽禹 （按姓名首字母排序）#站姐团建# 
 
网页链接
 ",娱乐
"#新浪娱乐换头像了#？ 你想让谁的神图占领@新浪娱乐 头像？
第七组：@杨紫、@尤长靖、@周笔畅、@TF家族-左航、@张杰、@TF家族-张极、@TF家族-张峻豪、@张婧仪、@张凌赫z、@赵露思的微博、@赵丽颖、@章若楠 （按姓名首字母排序）#站姐团建# 
 
网页链接
 ",娱乐
"#新浪娱乐换头像了#？ 你想让谁的神图占领@新浪娱乐 头像？
第六组：@许凯soso、@X玖少年团肖战DAYTOY、@薛之谦、@时代少年团-严浩翔、@杨幂、@于适Yosh、@虞书欣Esther、@Kelly于文文、@杨洋、@喻言_Yuyan、@TF家族-余宇涵yh、@TFBOYS-易烊千玺 （按姓名首字母排序）#站姐团建# 
 
网页链接",娱乐
"#新浪娱乐换头像了#？ 你想让谁的神图占领@新浪娱乐 头像？
第五组：@TF家族-童禹坤YK、@魏大勋、@王鹤棣_Dylan、@王嘉尔、@TFBOYS-王俊凯、@吴磊LEO、@小鬼-王琳凯、@汪苏泷、@王星越、@TFBOYS-王源、@UNIQ-王一博、@王铮亮 （按姓名首字母排序）#站姐团建#  
 
网页链接
 ",娱乐
"#新浪娱乐换头像了#？ 你想让谁的神图占领@新浪娱乐 头像？
第四组：@刘逸云Amber、@毛不易、@时代少年团队长-马嘉祺、@TF家族-穆祉丞MU、@任豪_EVOL、@任嘉伦Allen、@苏醒AllenSu、@TF家族-苏新皓、@单依纯、@时代少年团-宋亚轩、@MIC檀健次JC-T、@田曦薇 （按姓名首字母排序）#站姐团建# 
 
网页链接",娱乐
"#新浪娱乐换头像了#？ 你想让谁的神图占领@新浪娱乐 头像？
第三组：@M鹿M、@陆虎ING、@L李宏毅、@林俊杰、@刘诗诗、@李现ing、@刘宇Yu_、@李宇春、@摩登兄弟刘宇宁、@时代少年团-刘耀文、@罗云熙Leo、@刘雨昕 （按姓名首字母排序）#站姐团建# 
 
网页链接
 ",娱乐
